customer_id,signup_date,last_login_date,tenure_months,contract,plan,region,monthly_charges,support_tickets,churn,data_source,account_note
CUST-003748,2020-12-29,2026-05-24,66,Month-to-month,Premium,Central,58.61,2,No,billing_system_v2,note-4732
CUST-004394,2023-06-17,2026-04-10,36,Month-to-month,Basic,South,114.35,1,Yes,billing_system_v2,note-3570
CUST-003577,2021-05-28,2026-05-21,61,Month-to-month,Basic,Central,85.34,0,No,billing_system_v2,note-2805
CUST-002497,2021-03-29,2026-05-20,63,Month-to-month,,West,51.08,1,No,billing_system_v2,note-578
CUST-004391,2021-08-26,2026-05-01,58,Two year,Standard,West,57.01,1,No,billing_system_v2,note-3833
CUST-002928,2025-05-07,2026-05-27,13,One year,Basic,North,,0,No,billing_system_v2,note-2977
CUST-004454,2022-10-20,2026-04-11,44,One year,Premium,North,43.33,0,Yes,billing_system_v2,note-1680
CUST-004586,2025-03-08,2026-04-25,15,Two year,Premium,Central,71.96,3,No,billing_system_v2,note-2661
CUST-000865,2022-04-23,2026-05-22,50,Month-to-month,Standard,South,86.19,1,No,billing_system_v2,note-912
CUST-003005,2024-04-12,2026-04-22,26,Month-to-month,Basic,South,48.24,3,Yes,billing_system_v2,note-1016
CUST-000820,2026-05-02,2026-05-31,1,Two year,Basic,East,15.0,1,Yes,billing_system_v2,note-1034
CUST-003238,2021-03-29,2026-05-20,63,Month-to-month,Premium,South,45.16,1,No,billing_system_v2,note-1668
CUST-003935,2021-05-28,2026-05-31,61,One year,Premium,North,47.63,5,No,billing_system_v2,note-2204
CUST-003588,2022-08-21,2026-05-23,46,Two year,Standard,South,,1,No,billing_system_v2,note-3503
CUST-003750,2023-01-18,2026-05-28,41,Month-to-month,Basic,South,91.21,2,No,billing_system_v2,note-3511
CUST-002559,2022-12-19,2026-05-29,42,Two year,Standard,East,30.23,2,No,billing_system_v2,note-4658
CUST-004274,2026-04-02,2026-04-29,2,Two year,,South,107.9,0,Yes,billing_system_v2,note-124
CUST-004145,2024-10-09,2026-03-08,20,One year,Standard,Central,112.96,1,Yes,billing_system_v2,note-2495
CUST-001733,2021-04-28,2026-05-21,62,One year,Standard,West,50.36,0,No,billing_system_v2,note-1771
CUST-004144,2025-09-04,2026-04-17,9,Month-to-month,Standard,Central,79.58,2,Yes,billing_system_v2,note-4764
CUST-000978,2024-05-12,2026-05-23,25,Month-to-month,Premium,East,140.36,1,Yes,billing_system_v2,note-1745
CUST-004097,2025-08-05,2026-04-19,10,One year,Basic,North,96.35,1,Yes,billing_system_v2,note-530
CUST-001449,2025-11-03,2026-05-19,7,Two year,Standard,West,30.04,2,No,billing_system_v2,note-1369
CUST-002651,2021-03-29,2026-05-16,63,One year,Basic,Central,127.8,2,No,billing_system_v2,note-2810
CUST-000372,2024-01-13,2026-05-09,29,Month-to-month,Standard,East,88.82,3,Yes,billing_system_v2,note-1766
CUST-000588,2021-06-27,2026-05-27,60,Two year,Standard,Central,97.29,0,No,billing_system_v2,note-3774
CUST-003028,2025-02-06,2026-03-30,16,One year,Basic,North,76.73,2,Yes,billing_system_v2,note-4456
CUST-003832,2021-08-26,2026-04-29,58,One year,Premium,West,94.37,0,No,billing_system_v2,note-2786
CUST-003099,2024-11-08,2026-05-18,19,Month-to-month,Premium,East,111.76,2,Yes,billing_system_v2,note-1436
CUST-002914,2024-01-13,2026-05-18,29,One year,Basic,Central,57.46,1,No,billing_system_v2,note-271
CUST-000506,2023-04-18,2026-05-30,38,Month-to-month,Premium,East,62.64,2,No,billing_system_v2,note-3758
CUST-002149,2021-05-28,2026-05-23,61,Month-to-month,Basic,Central,91.72,1,No,billing_system_v2,note-3089
CUST-000063,2020-09-30,2026-05-20,69,Month-to-month,Basic,South,62.32,3,No,billing_system_v2,note-222
CUST-001315,2024-09-09,2026-05-26,21,Two year,Premium,North,88.98,3,Yes,billing_system_v2,note-2447
CUST-002862,2021-06-27,2026-05-20,60,One year,Basic,Central,103.77,2,No,billing_system_v2,note-4617
CUST-004811,2025-01-07,2026-04-20,17,Two year,Basic,Central,52.01,0,Yes,billing_system_v2,note-1584
CUST-003864,2022-09-20,2026-05-16,45,Month-to-month,Standard,South,84.17,0,No,billing_system_v2,note-3119
CUST-001021,2026-01-02,2026-05-16,5,Month-to-month,Basic,East,22.6,1,Yes,billing_system_v2,note-4281
CUST-002345,2024-12-08,2026-05-19,18,Month-to-month,Premium,North,15.0,2,No,billing_system_v2,note-3862
CUST-003680,2022-03-24,2026-05-28,51,Month-to-month,Basic,East,,0,No,billing_system_v2,note-981
CUST-002802,2020-08-01,2026-05-27,71,Month-to-month,Standard,Central,78.12,1,No,billing_system_v2,note-4094
CUST-001123,2025-01-07,2026-06-01,17,Month-to-month,Basic,East,91.27,0,Yes,billing_system_v2,note-247
CUST-003032,2023-02-17,2026-05-19,40,Month-to-month,Basic,South,92.17,1,No,billing_system_v2,note-3989
CUST-000824,2022-10-20,2026-05-28,44,Month-to-month,Standard,South,97.04,2,No,billing_system_v2,note-682
CUST-002547,2022-12-19,2026-05-29,42,Month-to-month,Premium,East,53.07,1,Yes,billing_system_v2,note-2877
CUST-004627,2025-05-07,2026-03-11,13,Two year,Standard,North,71.22,2,Yes,billing_system_v2,note-4571
CUST-002104,2021-04-28,2026-04-10,62,One year,Basic,East,94.87,1,No,billing_system_v2,note-1471
CUST-001637,2022-10-20,2026-05-18,44,Month-to-month,Standard,North,60.73,1,No,billing_system_v2,note-3241
CUST-002246,2023-01-18,2026-05-30,41,Month-to-month,Premium,West,76.63,3,No,billing_system_v2,note-719
CUST-003534,2025-12-03,2026-05-17,6,Month-to-month,Standard,North,51.24,0,Yes,billing_system_v2,note-2475
CUST-002340,2023-12-14,2026-05-24,30,Month-to-month,Basic,South,37.02,3,Yes,billing_system_v2,note-1269
CUST-003926,2023-06-17,2026-04-04,36,One year,Standard,West,58.74,1,Yes,billing_system_v2,note-2875
CUST-001180,2022-11-19,2026-05-26,43,Month-to-month,Standard,North,71.16,2,No,billing_system_v2,note-1331
CUST-004556,2025-07-06,2026-02-10,11,Two year,Basic,Central,52.02,3,Yes,billing_system_v2,note-934
CUST-003085,2024-05-12,2026-05-31,25,One year,Basic,South,85.25,2,No,billing_system_v2,note-1667
CUST-000069,2023-09-15,2026-05-15,33,Month-to-month,Premium,East,55.34,0,No,billing_system_v2,note-2451
CUST-004273,2024-08-10,2026-05-03,22,One year,Standard,Central,68.84,3,Yes,billing_system_v2,note-1038
CUST-004080,2021-01-28,2026-05-05,65,Month-to-month,Basic,Central,,2,Yes,billing_system_v2,note-2893
CUST-004149,2024-02-12,2026-04-15,28,Month-to-month,Standard,North,56.9,0,No,billing_system_v2,note-1959
CUST-003779,2023-10-15,2026-05-31,32,One year,Premium,West,62.55,2,Yes,billing_system_v2,note-180
CUST-002285,2021-07-27,2026-04-08,59,Month-to-month,Standard,South,62.71,0,No,billing_system_v2,note-1900
CUST-001480,2025-08-05,2026-05-28,10,Month-to-month,Basic,Central,89.75,1,Yes,billing_system_v2,note-1718
CUST-002441,2026-06-01,2026-05-14,0,One year,Standard,North,109.82,0,No,billing_system_v2,note-1011
CUST-000784,2023-08-16,2026-05-25,34,One year,Basic,South,58.78,2,Yes,billing_system_v2,note-1380
CUST-002957,2023-07-17,2026-05-28,35,Month-to-month,Premium,Central,70.12,2,Yes,billing_system_v2,note-4051
CUST-001470,2021-02-27,2026-04-16,64,Month-to-month,Basic,East,62.09,1,No,billing_system_v2,note-4320
CUST-002142,2020-09-30,2026-04-19,69,Two year,Premium,West,27.33,0,No,billing_system_v2,note-319
CUST-002327,2025-06-06,2026-03-07,12,Month-to-month,Standard,East,86.35,1,Yes,billing_system_v2,note-4977
CUST-001730,2021-10-25,2026-05-15,56,One year,Premium,North,80.25,1,No,billing_system_v2,note-3352
CUST-002615,2022-06-22,2026-03-18,48,One year,Premium,Central,90.04,4,Yes,billing_system_v2,note-3515
CUST-003363,2021-07-27,2026-05-17,59,Month-to-month,Basic,West,44.72,0,No,billing_system_v2,note-531
CUST-002955,2020-08-01,2026-04-24,71,Month-to-month,Basic,Central,88.29,1,No,billing_system_v2,note-97
CUST-003715,2024-10-09,2026-05-14,20,Month-to-month,Premium,North,,2,Yes,billing_system_v2,note-919
CUST-001766,2023-06-17,2026-06-01,36,One year,Standard,East,83.85,3,No,billing_system_v2,note-2083
CUST-003129,2021-10-25,2026-04-07,56,Two year,Basic,West,67.94,2,No,billing_system_v2,note-3341
CUST-000497,2024-04-12,2026-03-26,26,Two year,Standard,West,62.66,1,Yes,billing_system_v2,note-2163
CUST-004985,2026-03-03,2026-05-02,3,Month-to-month,Basic,North,103.78,1,Yes,billing_system_v2,note-2359
CUST-002592,2023-04-18,2026-05-17,38,Month-to-month,Premium,North,28.71,3,Yes,billing_system_v2,note-4061
CUST-003999,2023-05-18,2026-04-22,37,Two year,Standard,North,113.04,3,No,billing_system_v2,note-396
CUST-001715,2021-03-29,2026-05-30,63,One year,Premium,West,36.8,1,No,billing_system_v2,note-2871
CUST-003667,2025-05-07,2026-05-29,13,One year,Premium,North,52.47,2,No,billing_system_v2,note-1216
CUST-003912,2025-05-07,2026-05-28,13,One year,Basic,South,98.67,3,No,billing_system_v2,note-2229
CUST-002039,2023-10-15,2026-05-19,32,Month-to-month,Basic,South,53.97,1,No,billing_system_v2,note-1255
CUST-000123,2023-09-15,2026-05-27,33,Two year,Basic,East,81.73,1,No,billing_system_v2,note-3963
CUST-004309,2022-11-19,2026-05-23,43,Month-to-month,Basic,North,82.22,3,Yes,billing_system_v2,note-4243
CUST-001982,2026-03-03,2026-05-30,3,Two year,Basic,Central,65.28,3,Yes,billing_system_v2,note-672
CUST-002162,2024-01-13,2026-04-21,29,Two year,Basic,Central,41.5,1,Yes,billing_system_v2,note-3621
CUST-004431,2025-12-03,2026-05-26,6,One year,Standard,South,,0,No,billing_system_v2,note-3043
CUST-004660,2021-07-27,2026-05-09,59,Month-to-month,Basic,North,80.46,3,No,billing_system_v2,note-4204
CUST-004314,2021-12-24,2026-05-06,54,Month-to-month,Standard,West,92.09,3,No,billing_system_v2,note-4130
CUST-004726,2025-11-03,2026-05-10,7,Two year,Standard,North,61.44,3,Yes,billing_system_v2,note-1038
CUST-002805,2020-09-30,2026-05-11,69,Month-to-month,Standard,North,105.66,1,No,billing_system_v2,note-4251
CUST-003075,2022-01-23,2026-05-28,53,Month-to-month,Standard,West,86.01,2,No,billing_system_v2,note-1714
CUST-001277,2021-11-24,2026-05-25,55,Month-to-month,Standard,Central,92.78,1,Yes,billing_system_v2,note-1300
CUST-000114,2023-06-17,2026-05-21,36,Month-to-month,Premium,,78.97,0,No,billing_system_v2,note-2537
CUST-000444,2023-06-17,2026-05-25,36,Two year,Premium,South,49.56,1,No,billing_system_v2,note-3618
CUST-002128,2026-02-01,2026-05-29,4,Month-to-month,Standard,East,96.11,0,Yes,billing_system_v2,note-866
CUST-001464,2021-05-28,2026-05-26,61,Month-to-month,Basic,East,103.81,0,No,billing_system_v2,note-3613
CUST-004710,2024-10-09,2026-05-06,20,Two year,Standard,West,75.3,0,Yes,billing_system_v2,note-2494
CUST-004106,2025-11-03,2026-05-30,7,Month-to-month,Premium,South,63.54,1,No,billing_system_v2,note-625
CUST-001578,2025-10-04,2026-05-22,8,Two year,Basic,West,47.82,1,Yes,billing_system_v2,note-476
CUST-001427,2021-02-27,2026-05-29,64,One year,Premium,Central,39.7,6,Yes,billing_system_v2,note-4196
CUST-000793,2021-07-27,2026-05-21,59,Month-to-month,Basic,East,41.21,1,No,billing_system_v2,note-2215
CUST-000385,2025-10-04,2026-05-30,8,Month-to-month,Basic,West,94.52,2,No,billing_system_v2,note-4654
CUST-000179,2023-06-17,2026-03-29,36,Month-to-month,Basic,North,66.12,2,Yes,billing_system_v2,note-2225
CUST-003965,2021-05-28,2026-05-31,61,Month-to-month,Premium,South,71.82,3,No,billing_system_v2,note-437
CUST-002621,2024-02-12,2026-05-29,28,Month-to-month,Premium,West,92.27,2,Yes,billing_system_v2,note-3029
CUST-000848,2021-07-27,2026-05-14,59,Month-to-month,Basic,East,55.43,1,No,billing_system_v2,note-2252
CUST-000844,2026-06-01,2026-04-25,0,Month-to-month,Premium,East,64.57,0,Yes,billing_system_v2,note-4017
CUST-002565,2023-11-14,2026-05-13,31,Month-to-month,Standard,West,38.23,1,No,billing_system_v2,note-2820
CUST-003202,2021-11-24,2026-05-09,55,One year,Basic,West,30.18,1,No,billing_system_v2,note-351
CUST-001189,2026-06-01,2026-03-30,0,One year,Basic,Central,37.73,3,Yes,billing_system_v2,note-721
CUST-003465,2022-01-23,2026-05-18,53,Month-to-month,Premium,Central,75.08,0,No,billing_system_v2,note-2223
CUST-001716,2022-08-21,2026-05-28,46,Two year,Standard,South,83.33,1,No,billing_system_v2,note-120
CUST-002417,2024-12-08,2026-05-12,18,Month-to-month,Premium,East,82.71,0,Yes,billing_system_v2,note-2978
CUST-001624,2023-03-19,2026-05-18,39,Two year,Basic,East,64.51,2,No,billing_system_v2,note-2355
CUST-001080,2020-12-29,2026-05-11,66,Month-to-month,Standard,East,79.62,4,Yes,billing_system_v2,note-3353
CUST-001320,2025-10-04,2026-05-16,8,Month-to-month,Basic,South,93.12,1,Yes,billing_system_v2,note-4795
CUST-000330,2023-03-19,2026-05-24,39,Two year,Basic,North,83.9,5,Yes,billing_system_v2,note-3685
CUST-004760,2020-09-30,2026-05-31,69,Month-to-month,Standard,North,102.25,0,No,billing_system_v2,note-2021
CUST-000336,2020-09-30,2026-05-24,69,One year,Basic,Central,82.53,1,No,billing_system_v2,note-4885
CUST-000325,2025-02-06,2026-05-26,16,Month-to-month,Standard,South,84.42,2,No,billing_system_v2,note-3888
CUST-002671,2021-05-28,2026-02-08,61,Two year,Premium,East,65.0,3,Yes,billing_system_v2,note-2255
CUST-003355,2023-11-14,2026-05-14,31,Two year,Standard,West,35.15,3,Yes,billing_system_v2,note-1830
CUST-000338,2025-04-07,2026-05-27,14,Month-to-month,Standard,South,79.62,1,Yes,billing_system_v2,note-4826
CUST-003547,2021-03-29,2026-05-29,63,Month-to-month,Standard,South,62.15,1,No,billing_system_v2,note-4422
CUST-004542,2020-12-29,2026-05-29,66,Month-to-month,Standard,West,53.43,1,No,billing_system_v2,note-1306
CUST-003221,2024-12-08,2026-04-03,18,Month-to-month,Basic,East,65.35,0,No,billing_system_v2,note-4014
CUST-001785,2025-01-07,2026-05-23,17,Month-to-month,Basic,South,87.62,1,No,billing_system_v2,note-3718
CUST-003658,2024-06-11,2026-05-11,24,Month-to-month,Standard,South,,1,No,billing_system_v2,note-2619
CUST-004956,2025-07-06,2026-05-17,11,Two year,Premium,Central,32.97,1,Yes,billing_system_v2,note-4043
CUST-002692,2021-01-28,2026-05-21,65,One year,Premium,East,55.47,0,No,billing_system_v2,note-3545
CUST-000827,2021-02-27,2026-05-15,64,One year,Basic,North,60.57,2,No,billing_system_v2,note-4168
CUST-004975,2021-09-25,2026-05-08,57,Two year,Basic,North,66.27,2,No,billing_system_v2,note-708
CUST-001237,2025-10-04,2026-05-28,8,Month-to-month,Premium,Central,58.79,0,Yes,billing_system_v2,note-3976
CUST-002153,2023-03-19,2026-05-30,39,Two year,Premium,South,117.26,1,Yes,billing_system_v2,note-1329
CUST-001859,2022-02-22,2026-05-11,52,Month-to-month,Standard,Central,70.01,2,No,billing_system_v2,note-2297
CUST-001776,2024-07-11,2026-05-13,23,One year,Basic,East,,0,No,billing_system_v2,note-1895
CUST-001301,2024-02-12,2026-05-29,28,Two year,Premium,West,92.5,1,No,billing_system_v2,note-4254
CUST-003438,2020-11-29,2026-05-28,67,Two year,Premium,East,89.56,1,Yes,billing_system_v2,note-4042
CUST-003549,2022-09-20,2026-05-08,45,Month-to-month,Basic,South,33.25,2,No,billing_system_v2,note-1106
CUST-001348,2022-02-22,2026-05-05,52,Month-to-month,Standard,North,33.07,1,No,billing_system_v2,note-4935
CUST-003379,2024-02-12,2026-05-30,28,Two year,Premium,South,82.69,1,No,billing_system_v2,note-2909
CUST-003065,2023-03-19,2026-04-12,39,Two year,Standard,South,70.31,3,Yes,billing_system_v2,note-4078
CUST-000578,2021-02-27,2026-05-29,64,Month-to-month,Basic,North,65.74,1,No,billing_system_v2,note-1669
CUST-002150,2024-07-11,2026-05-07,23,Two year,Basic,South,61.01,1,No,billing_system_v2,note-2368
CUST-001486,2025-07-06,2026-05-10,11,Month-to-month,Basic,West,78.78,1,Yes,billing_system_v2,note-2454
CUST-001135,2026-02-01,2026-05-21,4,Two year,Premium,North,121.36,2,Yes,billing_system_v2,note-4076
CUST-001784,2022-02-22,2026-05-14,52,One year,Basic,North,99.06,1,No,billing_system_v2,note-1432
CUST-000265,2023-01-18,2026-05-27,41,One year,Basic,South,87.66,2,No,billing_system_v2,note-3492
CUST-000208,2024-12-08,2026-06-01,18,Two year,Basic,South,,1,No,billing_system_v2,note-709
CUST-004063,2023-05-18,2026-04-26,37,Month-to-month,Basic,West,79.95,2,Yes,billing_system_v2,note-4794
CUST-002302,2023-01-18,2026-06-01,41,Month-to-month,Standard,South,43.73,1,No,billing_system_v2,note-674
CUST-002266,2022-05-23,2026-05-31,49,Two year,Standard,Central,97.74,0,No,billing_system_v2,note-1881
CUST-004280,2023-08-16,2026-04-29,34,Month-to-month,Premium,Central,97.75,1,No,billing_system_v2,note-2901
CUST-001016,2024-03-13,2026-05-14,27,One year,Premium,Central,37.12,0,No,billing_system_v2,note-582
CUST-004189,2021-02-27,2026-05-17,64,Two year,Basic,North,65.47,3,No,billing_system_v2,note-2280
CUST-004576,2026-01-02,2026-04-29,5,Month-to-month,Standard,South,54.99,0,Yes,billing_system_v2,note-4604
CUST-001797,2025-05-07,2026-05-26,13,Month-to-month,Standard,Central,51.2,1,No,billing_system_v2,note-1830
CUST-003519,2020-12-29,2026-04-27,66,Two year,Basic,East,100.53,0,No,billing_system_v2,note-2883
CUST-003003,2020-09-30,2026-05-10,69,Two year,Premium,North,74.02,2,No,billing_system_v2,note-1580
CUST-001946,2025-07-06,2026-04-28,11,One year,Premium,East,43.11,0,Yes,billing_system_v2,note-1166
CUST-004392,2026-06-01,2026-05-25,0,Month-to-month,Standard,Central,104.58,2,Yes,billing_system_v2,note-2490
CUST-003324,2023-11-14,2026-05-30,31,One year,Premium,East,100.09,1,No,billing_system_v2,note-1568
CUST-004006,2024-12-08,2026-05-27,18,Month-to-month,Standard,North,61.95,2,Yes,billing_system_v2,note-118
CUST-002655,2023-02-17,2026-05-06,40,One year,Premium,South,110.15,1,Yes,billing_system_v2,note-997
CUST-004176,2024-09-09,2026-05-25,21,Month-to-month,Basic,East,105.47,0,Yes,billing_system_v2,note-2018
CUST-003130,2024-05-12,2026-05-23,25,One year,Standard,East,80.13,0,No,billing_system_v2,note-2822
CUST-002397,2024-10-09,2026-05-18,20,One year,Basic,North,41.52,3,No,billing_system_v2,note-4787
CUST-002884,2024-05-12,2026-05-26,25,Month-to-month,Premium,Central,79.69,4,No,billing_system_v2,note-3937
CUST-003720,2022-09-20,2026-05-17,45,Two year,Basic,North,86.75,2,Yes,billing_system_v2,note-2202
CUST-002741,2025-12-03,2026-05-20,6,One year,Basic,North,,3,Yes,billing_system_v2,note-489
CUST-004003,2023-10-15,2026-05-22,32,Month-to-month,Standard,,106.58,2,Yes,billing_system_v2,note-4024
CUST-002070,2025-05-07,2026-05-21,13,Month-to-month,Standard,Central,90.23,2,Yes,billing_system_v2,note-4319
CUST-001877,2021-02-27,2026-05-03,64,One year,Standard,East,72.91,0,No,billing_system_v2,note-2253
CUST-000328,2025-08-05,2026-05-31,10,Month-to-month,,Central,59.31,1,No,billing_system_v2,note-4302
CUST-001004,2025-09-04,2026-05-25,9,Two year,Premium,South,30.47,5,Yes,billing_system_v2,note-1333
CUST-000947,2025-09-04,2026-03-31,9,One year,Standard,West,43.82,1,Yes,billing_system_v2,note-2389
CUST-003661,2023-09-15,2026-05-29,33,Month-to-month,Premium,North,131.15,2,Yes,billing_system_v2,note-3692
CUST-004656,2025-09-04,2026-05-14,9,Month-to-month,Premium,Central,84.24,1,Yes,billing_system_v2,note-2863
CUST-001931,2023-08-16,2026-05-25,34,Month-to-month,Premium,East,66.69,2,No,billing_system_v2,note-3910
CUST-004146,2024-01-13,2026-05-19,29,Month-to-month,Basic,East,89.66,1,No,billing_system_v2,note-4324
CUST-003757,2023-03-19,2026-05-14,39,Month-to-month,Basic,West,65.17,0,No,billing_system_v2,note-4172
CUST-001775,2025-09-04,2026-05-27,9,One year,Premium,South,83.56,0,No,billing_system_v2,note-4737
CUST-004359,2020-09-30,2026-04-07,69,Month-to-month,Standard,West,58.69,3,No,billing_system_v2,note-3819
CUST-000897,2026-03-03,2026-05-06,3,Month-to-month,Basic,Central,89.55,3,Yes,billing_system_v2,note-2041
CUST-003059,2024-11-08,2026-05-24,19,Month-to-month,Basic,West,46.37,2,No,billing_system_v2,note-379
CUST-002646,2023-02-17,2026-05-28,40,One year,Standard,Central,36.49,1,No,billing_system_v2,note-4736
CUST-002977,2021-02-27,2026-04-12,64,Month-to-month,Basic,Central,69.0,2,No,billing_system_v2,note-1032
CUST-003054,2021-10-25,2026-05-11,56,Month-to-month,Premium,South,57.67,2,Yes,billing_system_v2,note-3199
CUST-004937,2022-12-19,2026-04-04,42,Month-to-month,Standard,East,59.15,1,No,billing_system_v2,note-729
CUST-000193,2024-04-12,2026-05-12,26,One year,Premium,East,55.37,3,No,billing_system_v2,note-2722
CUST-004136,2020-08-31,2026-04-22,70,Two year,Standard,West,74.05,3,No,billing_system_v2,note-1815
CUST-004995,2025-03-08,2026-05-03,15,One year,Premium,North,59.4,0,Yes,billing_system_v2,note-440
CUST-000655,2023-04-18,2026-05-29,38,Month-to-month,Basic,North,56.94,1,No,billing_system_v2,note-1225
CUST-000550,2021-09-25,2026-05-20,57,One year,Premium,North,39.75,2,No,billing_system_v2,note-2610
CUST-000686,2024-01-13,2026-05-24,29,Two year,Basic,North,71.3,2,No,billing_system_v2,note-836
CUST-002054,2022-03-24,2026-05-22,51,Month-to-month,Premium,East,32.8,2,Yes,billing_system_v2,note-520
CUST-003161,2021-02-27,2026-05-26,64,Month-to-month,Standard,West,72.54,0,No,billing_system_v2,note-4166
CUST-001409,2024-10-09,2026-05-26,20,Month-to-month,Basic,Central,23.2,2,No,billing_system_v2,note-1998
CUST-001629,2025-09-04,2026-04-20,9,One year,Standard,West,49.38,2,Yes,billing_system_v2,note-4566
CUST-003689,2025-06-06,2026-05-30,12,One year,Basic,North,69.49,2,No,billing_system_v2,note-1652
CUST-002046,2023-10-15,2026-04-18,32,Month-to-month,Standard,East,51.62,2,Yes,billing_system_v2,note-4628
CUST-003497,2023-08-16,2026-05-08,34,Two year,Premium,Central,15.0,1,Yes,billing_system_v2,note-3986
CUST-001049,2025-10-04,2026-05-26,8,One year,Premium,North,68.96,0,No,billing_system_v2,note-2172
CUST-001313,2021-05-28,2026-05-08,61,Month-to-month,Standard,North,25.33,1,No,billing_system_v2,note-4257
CUST-004971,2024-03-13,2026-05-24,27,Month-to-month,Premium,West,51.19,2,No,billing_system_v2,note-4595
CUST-000416,2020-09-30,2026-05-04,69,One year,Basic,Central,50.41,0,No,billing_system_v2,note-1227
CUST-000889,2024-11-08,2026-05-13,19,Month-to-month,Basic,South,62.97,0,No,billing_system_v2,note-1708
CUST-002593,2025-12-03,2026-05-27,6,Month-to-month,Premium,,41.9,2,No,billing_system_v2,note-4039
CUST-003281,2021-12-24,2026-05-14,54,One year,Basic,Central,56.41,3,No,billing_system_v2,note-124
CUST-002331,2021-05-28,2026-06-01,61,One year,Standard,,37.35,1,No,billing_system_v2,note-3036
CUST-003041,2024-10-09,2026-05-19,20,Two year,Basic,South,52.4,2,No,billing_system_v2,note-2617
CUST-002706,2022-04-23,2026-05-16,50,Two year,Basic,East,71.17,2,No,billing_system_v2,note-2751
CUST-001366,2024-09-09,2026-03-05,21,Month-to-month,Basic,West,56.83,1,Yes,billing_system_v2,note-1341
CUST-001342,2025-10-04,2026-05-31,8,Two year,Basic,Central,114.53,0,Yes,billing_system_v2,note-2078
CUST-004230,2026-01-02,2026-05-09,5,Month-to-month,Premium,North,66.57,2,Yes,billing_system_v2,note-1989
CUST-002082,2024-07-11,2026-05-29,23,Month-to-month,Premium,West,52.4,3,Yes,billing_system_v2,note-2459
CUST-000697,2022-12-19,2026-05-13,42,Month-to-month,Basic,East,76.38,2,No,billing_system_v2,note-3696
CUST-003640,2022-03-24,2026-05-04,51,Two year,Premium,Central,89.43,0,No,billing_system_v2,note-3696
CUST-001429,2021-10-25,2026-05-14,56,Month-to-month,Basic,South,80.04,1,No,billing_system_v2,note-134
CUST-002261,2020-08-01,2026-05-31,71,Month-to-month,Basic,East,61.29,0,No,billing_system_v2,note-4430
CUST-001868,2026-04-02,2026-05-14,2,Month-to-month,Basic,East,69.28,1,No,billing_system_v2,note-1776
CUST-000195,2025-12-03,2026-05-20,6,Month-to-month,Standard,Central,67.8,2,Yes,billing_system_v2,note-4025
CUST-004765,2025-08-05,2026-05-31,10,One year,Standard,Central,41.79,3,Yes,billing_system_v2,note-3285
CUST-000030,2023-10-15,2026-05-29,32,Month-to-month,Basic,West,19.21,1,No,billing_system_v2,note-3690
CUST-004940,2022-02-22,2026-06-01,52,Two year,Basic,South,87.41,2,No,billing_system_v2,note-2991
CUST-003668,2023-12-14,2026-05-12,30,Two year,Premium,South,80.97,1,No,billing_system_v2,note-3503
CUST-002114,2022-01-23,2026-05-01,53,Two year,Basic,Central,86.1,2,No,billing_system_v2,note-2346
CUST-003608,2022-10-20,2026-05-12,44,Month-to-month,Basic,East,67.59,0,No,billing_system_v2,note-2960
CUST-002878,2021-04-28,2026-04-18,62,One year,Standard,North,70.54,1,No,billing_system_v2,note-2318
CUST-002548,2023-09-15,2026-05-28,33,Two year,Basic,West,80.72,1,No,billing_system_v2,note-876
CUST-000430,2025-12-03,2026-05-10,6,Two year,Standard,,36.95,0,No,billing_system_v2,note-1518
CUST-003590,2025-10-04,2026-05-13,8,Two year,Basic,South,62.43,2,No,billing_system_v2,note-2086
CUST-003725,2020-08-01,2026-04-16,71,Month-to-month,Standard,North,23.82,0,No,billing_system_v2,note-2254
CUST-002093,2025-04-07,2026-04-30,14,Month-to-month,Basic,Central,,0,Yes,billing_system_v2,note-12
CUST-000391,2025-06-06,2026-05-31,12,Two year,Basic,East,,0,No,billing_system_v2,note-1585
CUST-004865,2022-12-19,2026-05-27,42,One year,Basic,South,110.73,3,Yes,billing_system_v2,note-1623
CUST-000183,2022-04-23,2026-05-14,50,Month-to-month,Premium,South,68.94,1,No,billing_system_v2,note-3432
CUST-000029,2023-11-14,2026-04-01,31,Month-to-month,Premium,East,70.91,0,No,billing_system_v2,note-3274
CUST-003527,2025-12-03,2026-05-21,6,Month-to-month,Basic,North,68.74,0,No,billing_system_v2,note-266
CUST-003402,2025-07-06,2026-01-20,11,Month-to-month,Basic,East,84.24,0,Yes,billing_system_v2,note-3547
CUST-002094,2025-07-06,2026-04-27,11,Month-to-month,Basic,South,96.45,1,Yes,billing_system_v2,note-1590
CUST-001165,2025-11-03,2026-05-12,7,Two year,Basic,North,50.86,0,No,billing_system_v2,note-4607
CUST-004675,2024-04-12,2026-04-25,26,Two year,Premium,East,74.15,3,No,billing_system_v2,note-4653
CUST-000146,2026-04-02,2026-05-05,2,One year,Premium,South,81.75,5,Yes,billing_system_v2,note-3125
CUST-003563,2021-09-25,2026-05-24,57,Month-to-month,Standard,Central,80.27,4,Yes,billing_system_v2,note-1258
CUST-000649,2021-05-28,2026-03-14,61,Month-to-month,Standard,North,41.66,4,Yes,billing_system_v2,note-618
CUST-004776,2024-06-11,2026-05-15,24,One year,Basic,West,84.42,2,No,billing_system_v2,note-1503
